
,"LISTA DE PRECIOS DELTRON"

,"Generada el :"2026-04-07 09:47:06
,"Almacen(es) :,'PRINCIPAL-CORPAC','Otros Alm.Lima'<FONT color='Red'><a href='#MSG_SURQ_LISTA' style='text-decoration:none' class='especial'>(*)</a></FONT>"
,"Almacen(es) :"
,"TIPO DE CAMBIO :3.440"
,"__________________________________"


"_______________","_______________","__________________________________","__________"
"cooler liquido cpu 360","acmscorlqc3602w","refrigerador líquido de cpu msi mag coreliquid c360 v2 white (3-fans)[@@@]el refriger",6,72.30, ,"","F","msi"
"cooler liquido cpu 360","acmscorlqc360v2","refrigerador líquido de cpu msi mag coreliquid c360 v2[@@@]el refrigerador líquido ma",>20,71.50, ,"","F","msi"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD ATHLON SAM4","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd athlon sam4","cpam4nat3000g","procesador amd athlon 3000g, 3.50ghz, 4mb l3 cache, 2-cores, am4, 14nm, tdp: 35w.[@@@",>20,32.55, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 5 SAM4 5XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 5 sam4 5xxx","cpam4r55500","procesador amd ryzen 5 5500, 3.60 / 4.20 ghz, 16mb l3 cache, 6-cores, am4, 7nm, 65w.[",>20,90.15, ,"","P","amd-advanced micro device"
"cpu amd ryzen 5 sam4 5xxx","cpam4r55600gt","procesador amd ryzen 5 5600gt, 3.60 / 4.60 ghz, 16mb l3, 6 core, am4, 7nm, 65w.[@@@]i",>20,234.00, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 5 SAM5 7XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 5 sam5 7xxx","cpam5r57600","procesador amd ryzen 5 7600 3.8/5.1ghz, 32mb l3, 6-core, am5, 65w.[@@@]integra contro",20,186.90, ,"","W","amd-advanced micro device"
"cpu amd ryzen 5 sam5 7xxx","cpam5r57600x","procesador amd ryzen 5 7600x 4.7/5.3ghz, 32mb l3,6-core, am5, 5nm, 105w.[@@@]integra ",>20,207.75, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 5 SAM5 8XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 5 sam5 8xxx","cpam5r58500g","procesador amd ryzen 5 8500g 3.50 / 5.00 ghz, 16mb l3 cache, 6-cores, 4nm, tdp: 65w[@",>20,129.15, ,"","P","amd-advanced micro device"
"cpu amd ryzen 5 sam5 8xxx","cpam5r58600g","procesador amd ryzen 5 8600g 4.30 / 5.00 ghz, 16mb l3 cache, 6-cores, 4nm, tdp: 65w[@",>20,158.15, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 5 SAM5 9XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 5 sam5 9xxx","cpam5r59600x","procesador amd ryzen 5 9600x 3.90 / 5.40 ghz, 32mb l3 cache, 6-cores, 4nm, tdp: 65w[@",>20,215.00, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 7 SAM4 5XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 7 sam4 5xxx","cpam4nr75700","procesador amd ryzen 7 5700, 3.70 / 4.60ghz, 16mbl3, 8-core, am4, 7nm, 65w.[@@@]no in",>20,133.80, ,"","P","amd-advanced micro device"
"cpu amd ryzen 7 sam4 5xxx","cpam4nr75800xt","procesador amd ryzen 7 5800xt, 3.80 / 4.80 ghz, 32mb l3, 8 core, am4, 7nm, 105w.[@@@]",15,215.00, ,"","P","amd-advanced micro device"
"cpu amd ryzen 7 sam4 5xxx","cpam4r75700g","procesador amd ryzen 7 5700g, 3.80 / 4.60ghz, 16mb l3, 8-core, am4, 7nm, 65w.[@@@]inc",>20,177.50, ,"","P","amd-advanced micro device"
"cpu amd ryzen 7 sam4 5xxx","cpam4r75700x","procesador amd ryzen 7 5700x, 3.40 / 4.60ghz, 32mb l3 cache, 8-core, am4, 7nm, 65w.[@",>20,190.00, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 7 SAM5 7XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 7 sam5 7xxx","cpam5r77700x","procesador amd ryzen 7 7700x 4.5/5.4ghz, 32mb l3,8-core, am5, 105w.[@@@]integra contr",19,300.50, ,"","P","amd-advanced micro device"
"cpu amd ryzen 7 sam5 7xxx","cpam5r77800x3d","procesador amd ryzen 7 7800x3d 4.20 / 5.00 ghz, 96mb l3 cache, 8-cores, 5nm, tdp: 120",>20,399.80, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 7 SAM5 8XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 7 sam5 8xxx","cpam5r78700f","procesador amd ryzen 7 8700f 4.10 / 5.00 ghz, 16mb l3 cache, 8-cores, 4nm, tdp: 65w[@",>20,210.50, ,"","P","amd-advanced micro device"
"cpu amd ryzen 7 sam5 8xxx","cpam5sr78700g","procesador amd ryzen 7 8700g 4.20 / 5.10 ghz, 16mb l3 cache, 8-cores, 4nm, tdp: 65w[@",>20,217.00, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 7 SAM5 9XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 7 sam5 9xxx","cpam5r79700x","procesador amd ryzen 7 9700x 3.80 / 5.50 ghz, 32mb l3 cache, 6-cores, 4nm, tdp: 65w[@",>20,320.50, ,"","P","amd-advanced micro device"
"cpu amd ryzen 7 sam5 9xxx","cpam5r79800x3d","procesador amd ryzen 7 9800x3d, 4.7ghz, 96mb l3, 8 core, am5, 4nm, 120w.[@@@]integra ",>20,459.00, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 9 SAM4 5XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 9 sam4 5xxx","cpam4r95900xt","procesador amd ryzen 9 5900xt, 3.30 ghz, 64mb l3,16 core, am4, 7nm, 105w.[@@@]no inco",>20,377.50, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 9 SAM5 7XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 9 sam5 7xxx","cpam5r97900x","procesador amd ryzen 9 7900x 4.7/5.6ghz, 64mb l3,12-core, am5, 5nm, 170w.[@@@]integra",>20,354.00, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 9 SAM5 9XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 9 sam5 9xxx","cpam5r9900x3d","procesador amd ryzen 9 9900x3d 4.40 / 5.50 ghz, 128 mb l3 cache, 12-cores, 4nm, tdp: ",2,573.00, ,"","P","amd-advanced micro device"
"cpu amd ryzen 9 sam5 9xxx","cpam5r99900x","procesador amd ryzen 9 9900x 4.40 / 5.60 ghz, 64mb l3 cache, 12-cores, 4nm, tdp: 120w",>20,398.00, ,"","P","amd-advanced micro device"
"cpu amd ryzen 9 sam5 9xxx","cpam5r99950x","procesador amd ryzen 9 9950x 4.30 / 5.70 ghz, 64mb l3 cache, 16-cores, 4nm, tdp: 170w",12,560.00, ,"","P","amd-advanced micro device"
"cpu amd ryzen 9 sam5 9xxx","cpam5r99950x3d","procesador amd ryzen 9 9950x3d 4.30 / 5.70 ghz, 128 mb l3 cache, 16-cores, 4nm, tdp: ",>20,663.00, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU CI3 12XXX S1700","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu ci3 12xxx s1700","cpili312100","procesador intel core i3-12100 3.3 / 4.3ghz 12mb intel smart caché, lga1700, intel 7(", ,192.00, ,"","W","intel corp"
"cpu ci3 12xxx s1700","cpiti312100t","procesador intel core i3-12100 3.30 / 4.30ghz, 12mb intel smart caché, lga 1700[@@@]i",>20,171.00, ,"","D","intel oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU CI5 12XXX S1700","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu ci5 12xxx s1700","cpili512400f","procesador intel core i5-12400f, 2.50/4.40ghz, 18mb caché l3, lga1700, 117w, intel 7(",>20,195.50, ,"","W","intel corp"
"cpu ci5 12xxx s1700","cpili512400t","procesador intel core i5-12400, 2.50/4.40ghz 18mbsmartcaché, lga1700, 117w, intel 7(1",>20,269.00, ,"","F","intel corp"
"cpu ci5 12xxx s1700","cpiti512400t","procesador intel core i5-12400, 2.50/4.40ghz 18mbsmartcaché, lga1700, 117w, intel 7(1",2,237.00, ,"","D","intel oem"
"cpu ci5 12xxx s1700","cpiti512400t2","procesador intel core i5-12400, 2.50/4.40ghz 18mbsmartcaché, lga1700, 117w, intel 7(1",13,236.00, ,"","D","intel oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU CI5 14XXX S1700","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu ci5 14xxx s1700","cpili514400ft","proc int cor i5-14400f 2.50 oe", ,168.00, ,"","F","intel corp"
"cpu ci5 14xxx s1700","cpiti514400ft","procesador intel core i5-14400f 2.50/4.70ghz, 20 mb intel smart caché, lga1700, 65w/1", ,168.00, ,"","D","intel oem"
"cpu ci5 14xxx s1700","cpiti514400t","procesador intel core i5-14400 2.50/4.70ghz, 20 mb intel smart caché, lga1700, 65w/14", ,217.00, ,"","D","intel oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU CI7 12XXX S1700","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu ci7 12xxx s1700","cpili712700","procesador intel core i7-12700 2.10/4.90ghz, 25mbsmartcaché, lga1700, 65w, intel 7(10", ,408.00, ,"","W","intel corp"
"cpu ci7 12xxx s1700","cpiti712700t","procesador intel core i7-12700 2.10/4.90ghz, 25mbsmartcaché, lga1700, 65w, intel 7(10", ,396.00, ,"","D","intel oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU CI7 14XXX S1700","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu ci7 14xxx s1700","cpili714700f","procesador intel core i7-14700f 2.10/5.40ghz, 33 mb intel smart caché, lga1700, 65w/2",>20,327.00, ,"","W","intel corp"
"cpu ci7 14xxx s1700","cpili714700k","procesador intel core i7-14700k 3.40/5.60ghz, 33 mb intel smart caché, lga1700, 125w/",>20,372.00, ,"","W","intel corp"
"cpu ci7 14xxx s1700","cpili714700kf","procesador intel core i7-14700kf 3.40/5.60ghz, 33mb intel smart caché, lga1700, 125w/",12,350.00, ,"","W","intel corp"
"cpu ci7 14xxx s1700","cpiti714700t","proc int core i7-14700 2.1 oem",15,417.00, ,"","D","intel oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU CI9 12XXX S1700","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu ci9 12xxx s1700","cpili912900k","procesador intel core i9-12900k 3.20 / 5.10ghz, 30mb caché l3, lga1700, 125w, 10 nm.[",2,419.00, ,"","W","intel corp"
"cpu ci9 12xxx s1700","cpili912900kf","procesador intel core i9-12900kf 3.20 / 5.10ghz, 30mb caché l3, lga1700, 125w, 10 nm.",13,389.00, ,"","W","intel corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU CI9 14XXX S1700","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu ci9 14xxx s1700","cpili914900","procesador intel core i9-14900 2.00/5.80ghz, 36 mb intel smart caché, lga1700, 65w/21",>20,606.00, ,"","W","intel corp"
"cpu ci9 14xxx s1700","cpili914900f","procesador intel core i9-14900f 2.00/5.80ghz, 36 mb intel smart caché, lga1700, 65w/2",19,565.83, ,"","W","intel corp"
"cpu ci9 14xxx s1700","cpili914900k","procesador intel core i9-14900k 3.20/6.00ghz, 36 mb intel smart caché, lga1700, 125w/",>20,505.00, ,"","W","intel corp"
"cpu ci9 14xxx s1700","cpili914900kf","procesador intel core i9-14900kf 3.20/6.00ghz, 36mb intel smart caché, lga1700, 125w/",>20,480.00, ,"","W","intel corp"
"cpu ci9 14xxx s1700","cpili914900ks","procesador intel core i9-14900ks 3.20/6.20ghz, 36mb intel smart caché, lga1700, 150w/",3,706.85, ,"","W","intel corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU CU5 2XX S1851","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu cu5 2xx s1851","cpilu5225","procesador intel core ultra 5 225 3.30/4.90ghz, 20 mb intel smart caché, lga1851[@@@]",>20,178.50, ,"","P","intel corp"
"cpu cu5 2xx s1851","cpilu5225f","procesador intel core ultra 5 225f 3.30/4.90ghz, 20 mb intel smart caché, lga1851[@@@",>20,157.00, ,"","P","intel corp"
"cpu cu5 2xx s1851","cpilu5245k","procesador intel core ultra 5 245k 4.20/5.20ghz, 24 mb intel smart caché, lga1851[@@@",>20,218.72, ,"","W","intel corp"
"cpu cu5 2xx s1851","cpilu5245kf","procesador intel core ultra 5 245kf 4.20/5.20ghz,24 mb intel smart caché, lga1851[@@@",>20,206.50, ,"","P","intel corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU CU7 2XX S1851","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu cu7 2xx s1851","cpilu7265","procesador intel core ultra 7 265 2.40/5.30ghz, 30 mb intel smart caché, lga1851[@@@]",>20,359.00, ,"","W","intel corp"
"cpu cu7 2xx s1851","cpilu7265f","procesador intel core ultra 7 265f 2.40/5.30ghz, 30 mb intel smart caché, lga1851[@@@",>20,343.00, ,"","W","intel corp"
"cpu cu7 2xx s1851","cpilu7265kf","procesador intel core ultra 7 265kf 3.90/5.50ghz,30 mb intel smart caché, lga1851[@@@",>20,307.00, ,"","P","intel corp"
"cpu cu7 2xx s1851","cpitu7265k","procesador intel core ultra 7 265k 3.90/5.50ghz, 30 mb intel smart caché, lga1851[@@@",>20,329.00, ,"","F","intel latam"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU CU9 2XX S1851","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu cu9 2xx s1851","cpilu9285","procesador intel core ultra 9 285 2.50/5.60ghz, 40 mb intel smart caché, lga1851[@@@]",>20,588.66, ,"","W","intel corp"
"cpu cu9 2xx s1851","cpilu9285k","procesador intel core ultra 9 285k 3.70/5.70ghz, 36 mb intel smart caché, lga1851[@@@",>20,599.24, ,"","P","intel corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","DISCO DURO 3.5 SATA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"disco duro 3.5 sata","hdist8000dm004","disco duro seagate barracuda st8000dm004, 8tb, sata 6.0 gb/s, 5400 rpm, 3.5.[@@@]",>20,221.00, ,"","F","seagate"
"disco duro 3.5 sata","hditon300p14tb","disco duro toshiba n300 pro, 14tb nas, sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.[@@@]",7,299.00, ,"","S","toshiba - storage"
"disco duro 3.5 sata","hditon300p16tb","disco duro toshiba n300 pro, 16tb nas, sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.[@@@]", ,305.00, ,"","S","toshiba - storage"
"disco duro 3.5 sata","hditos3002tb","disco duro toshiba surveillance s300, 2tb sata 6.0gb/s, 5400rpm, 128mb cache, 3.5.[@",>20,73.50, ,"","P","toshiba - storage"
"disco duro 3.5 sata","hdiwd100efgx","disco duro western digital nas wd red plus 10 tb 3.5 sata / 260 mb/s / 7200 rpm[@@@]",20,264.00, ,"","P","western digital"
"disco duro 3.5 sata","hdiwd102purp","disco duro western digital wd purple pro 10tb, sata, 512mb cache, 7200 rpm, 3.5.[@@@", ,308.00, ,"","S","western digital"
"disco duro 3.5 sata","hdiwd11purz","disco duro western digital wd purple, 1tb, sata 6.0 gb/s, 5400 rpm, 64mb cache, 3.5.", ,78.00, ,"","P","western digital"
"disco duro 3.5 sata","hdiwd120efgx","disco duro western digital red plus nas wd120efgx, 12tb, sata, 7200rpm, 3.5, cache 5",>20,294.00, ,"","S","western digital"
"disco duro 3.5 sata","hdiwd122kfbx","disco duro western digital red pro nas, wd122kfbx12tb sata 6gb/s 7200rpm 3.5 512mb c",>20,322.00, ,"","P","western digital"
"disco duro 3.5 sata","hdiwd122purp","disco duro western digital wd purple pro 12tb, sata, 512mb cache, 7200 rpm, 3.5.[@@@",>20,323.20, ,"","F","western digital"
"disco duro 3.5 sata","hdiwd142kfgx","disco duro western digital red pro nas, wd142kfgx14tb sata 6gb/s 7200rpm 3.5 512mb c",>20,348.00, ,"","S","western digital"
"disco duro 3.5 sata","hdiwd181purp","disco duro western digital wd purple pro 18tb, sata, 7200 rpm, 3.5, 512mb cache[@@@]",9,460.00, ,"","S","western digital"
"disco duro 3.5 sata","hdiwd20ezbx","disco duro western digital blue wd20ezbx, 2tb, sata 6gb/s, 3.5 7200rpm, cache 256mb[",>20,76.50, ,"","F","western digital"
"disco duro 3.5 sata","hdiwd241purp","hd wd purple pro 24tb sata",20,9999999.99, ,"","S","western digital"
"disco duro 3.5 sata","hdiwd40efzz","hd wd 4tb red plus sata 5400",>20,117.00, ,"","P","western digital"
"disco duro 3.5 sata","hdiwd60efpx","disco duro western digital red plus wd60efpx, 6tb, sata, 5400rpm, 3.5, cache 256mb[@",3,173.00, ,"","P","western digital"
"disco duro 3.5 sata","hdiwd64purz","disco duro western digital wd purple, 6tb, sata 6.0 gb/s, 5400 rpm, 256mb cache, 3.5", ,173.00, ,"","P","western digital"
"disco duro 3.5 sata","hdiwd8002purp","disco duro western digital purple pro, 8 tb, sata, 256mb cache, 7200rpm, 3.5[@@@]",>20,244.00, ,"","P","western digital"
"disco duro 3.5 sata","hdiwd80efpx","disco duro western digital red plus nas, wd80efpx8tb sata 6gb/s 5640rpm 3.5 256mb ca",>20,232.00, ,"","P","western digital"
"disco duro 3.5 sata","hdtowg51cxzsta","disco duro toshiba n300 nas, 12tb, sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.[@@@]",>20,234.00, ,"","P","toshiba - storage"
"disco duro 3.5 sata","hdtowg51exzsta","disco duro toshiba n300 nas, 14tb, sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.[@@@]",>20,254.00, ,"","P","toshiba - storage"
"disco duro 3.5 sata","hdtowg51jxzsta","disco duro toshiba n300, 18tb, sata 6.0 gb/s, 7200rpm, 512mb cache, 3.5[@@@]",>20,324.00, ,"","D","toshiba - storage"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","DISCO DURO EXTERNO 2.5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"disco duro externo 2.5","hd1tbtohdtb410","disco duro externo toshiba canvio basics, 1 tb, usb 3.0, 2.5, negro.[@@@]",>20,60.30, ,"","D","toshiba - storage"
"disco duro externo 2.5","hd1toca10xr3aa","hd ext canvio advance 1tb - rd",>20,64.00, ,"","Y","toshiba - storage"
"disco duro externo 2.5","hd4tbto440xk3aa","disco duro externo toshiba canvio basics, 4tb, usb 3.0.[@@@].....",>20,120.00, ,"","D","toshiba - storage"
"disco duro externo 2.5","hd4toca40xw3ca","disco duro externo toshiba portátil canvio advance, 4 tb, usb 3.0 / 2.0, color: blanc",17,122.00, ,"","Y","toshiba - storage"
"disco duro externo 2.5","hddhdtp310xk3aa","disco duro externo toshiba canvio ready 1tb, usb 3.0/2.0, plug & play, negro[@@@]",>20,61.00, ,"","D","toshiba - storage"
"disco duro externo 2.5","hde2tbtohdtb420","disco duro externo toshiba canvio basic, 2tb, usb3.0, 2.5, negro.[@@@]",>20,76.00, ,"","D","toshiba - storage"
"disco duro externo 2.5","hdestgx1000400","disco duro externo portatil seagate stgx1000400, 1tb, 2.5, usb 3.0 superspeed[@@@]",>20,69.60, ,"","W","seagate"
"disco duro externo 2.5","hdestgx2000400","disco duro externo portatil seagate stgx2000400, 2tb, usb 3.0, negro[@@@]",>20,95.00, ,"","W","seagate"
"disco duro externo 2.5","hdestgx4000400","disco duro externo portatil seagate stgx4000400, 4tb, usb 3.0, negro[@@@]",>20,140.00, ,"","W","seagate"
"disco duro externo 2.5","hdestgx5000400","disco duro externo portatil seagate stgx5000400, 5tb, usb 3.0, negro[@@@]",>20,168.00, ,"","W","seagate"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","DISCO DURO, ACCESORIOS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"disco duro, accesorios","acssdktsnabr235","bracket kingston sna-br2/35 de 2.5 a 3.5, con tornillos.[@@@]",3,2.00, ,"","W","kingston"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","DISCO SOLIDO EXTERNO(SSD)","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"disco solido externo(ssd)","essdspsd512gb","unidad en estado sólido dual portatil kingston 512gb, interfaz usb-a, usb-c, usb 3.2 ",1,140.00, ,"","S","kingston"
"disco solido externo(ssd)","ssdktxs10001tb","unidad en estado sólido externa kingston xs1000, 1tb, usb 3.2 gen 2 tipo-c[@@@]veloci",>20,134.00, ,"","I","kingston"
"disco solido externo(ssd)","ssdktxs10002tb","unidad en estado sólido externa kingston xs1000, 2tb, usb 3.2 gen 2 tipo-c[@@@]veloci",>20,231.50, ,"","I","kingston"
"disco solido externo(ssd)","ssdktxs1000r1tb","unidad en estado sólido externa kingston xs1000, 1tb, usb 3.2 gen 2 tipo-c, color roj",>20,134.00, ,"","S","kingston"
"disco solido externo(ssd)","ssdktxs1000r2tb","unidad en estado sólido externa kingston xs1000, 2tb, usb 3.2 gen 2 tipo-c, color roj",>20,231.50, ,"","S","kingston"
"disco solido externo(ssd)","ssdktxs20001000","unidad en estado sólido externa kingston xs2000, 1tb, usb 3.2 gen 2x2 tipo-c[@@@]velo",>20,162.00, ,"","S","kingston"
"disco solido externo(ssd)","ssdktxs20002000","unidad en estado sólido externa kingston xs2000, 2tb, usb 3.2 gen 2x2 tipo-c[@@@]velo",>20,275.00, ,"","S","kingston"
"disco solido externo(ssd)","ssdktxs20004000","unidad en estado sólido externa kingston xs2000, 4tb, usb 3.2 gen 2x2 tipo-c[@@@]velo",>20,476.00, ,"","S","kingston"
"disco solido externo(ssd)","ssdktxs2000500","unidad en estado sólido externa kingston xs2000, 500gb, usb 3.2 gen 2x2 tipo-c[@@@]ve",4,130.00, ,"","S","kingston"
"disco solido externo(ssd)","ssdsdssde301t00","ssd portátil sandisk fortnite peely edition, 1 tb, usb 3.2 gen 2, protección contra c",>20,220.50, ,"","P","sandisk"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","DVD-WRITER EXTERNO","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"dvd-writer externo","mmcrdvdgp65nb60","dvd supermultil lg gp65nb60, externo, 8x, usb 2.0.[@@@]formatos soportados m-disc / c",>20,22.30, ,"consultar","W","lg electronics"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","ENERGIA R - EST. PORTATIL","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"energia r - est. portatil","erpsmaks500pro","estación de energía portátil expandible marstek saturn pro series s500pro[@@@]energiz",5,216.00, ,"","D","marstek"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","ENERGIA R - PANEL SOLAR","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"energia r - panel solar","erpste7201n","panel solar portátil teros te-7201n, 30 w[@@@]aprovecha la energía solar con el panel",5,47.50, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","ESTABILIZADOR DE TENSION","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"estabilizador de tension","pscdpr-ss5i","regleta (supresor de picos) cdp r-ss5i, 220v, 1250w / 2200w[@@@]la regleta cdp r-ss5i",>20,3.00, ,"","W","cdp chicago digital power"
"estabilizador de tension","pscdravr1008i","estabilizador automatico de voltaje con supresionde picos cdp ravr1008i, 900va/450wat",>20,8.70, ,"","Y","cdp chicago digital power"
"estabilizador de tension","pssravr5008i","regulador automatico de voltaje con supresion de picos cdp r-avr5008i, 5000va / 2500w",>20,62.20, ,"","W","cdp chicago digital power"
"estabilizador de tension","psstie1042","estabilizador monofasico elise ieda poder safe, lcr10-4.5%, solido, 1kva, 220vac, 4 t", ,54.80, ,"","W","elise"
"estabilizador de tension","psstie1042s","estabilizador de voltaje elise - fase fes-10, estado sólido, potencia: 1kva = 1000va[",>20,29.00, ,"consultar","W","elise"
"estabilizador de tension","psstie1042xs-n","estabilizador elise - fase fxe-10, sólido, 1.0kva, 4 tomas a 220vac, 1 toma by-pass.[",>20,29.00, ,"consultar","W","elise"
"estabilizador de tension","psstie2042","estabilizador monofasico elise ieda poder safe, lcr20-4.5%, solido, 2kva, 220vac, 4 t",3,124.00, ,"","W","elise"
"estabilizador de tension","psstie30","estabilizador monofasico elise ieda poder safe, lcr30-4.5%, solido, 3kva, 220vac, 6 t", ,134.50, ,"","W","elise"
"estabilizador de tension","psstie60","estabilizador elise - ieda power safe lcr60-4.5%,solido, monofásico, 6.0kva.[@@@]tecn",7,340.00, ,"","W","elise"
"estabilizador de tension","psstielcr10k45","estabilizador elise ieda poder safe lcr10k-4.5%, solido, 10kva, 220v, bornes de salid",6,870.00, ,"","W","elise"
"estabilizador de tension","psstravr2408ip","regulador de voltaje cdp r-avr 2408i, 2400va, 1200w, 220v, 8 tomacorrientes.[@@@]sali",>20,34.80, ,"","W","cdp chicago digital power"
"estabilizador de tension","psstravr3008ip","estabilizador automatico cdp r-avr 3008i, capacidad: 3000va / 1500w, 220vac[@@@]canti",>20,43.00, ,"","W","cdp chicago digital power"
"estabilizador de tension","psstrcavr1808ip","regulador de voltaje cdp rc-avr pro 1808i, 1800va, 1000w, 220v, 8 tomacorrientes.[@@@",>20,18.90, ,"","W","cdp chicago digital power"
"estabilizador de tension","pste7180n","estabilizador de voltaje teros te-7180 avr1200va / 600w 184-276 vac[@@@]protege tus e",>20,12.50, ,"","D","teros"
"estabilizador de tension","pstransftamf10"," transformador de aislamiento monofásico 1kva",7,147.00, ,"","W","elise"
"estabilizador de tension","pstransftamf15"," transformador de aislamiento monofásico 1.5kva",4,157.00, ,"","W","elise"
"estabilizador de tension","zzte7180m","estabilizad te7180n avr-1200va", ,999.00, ,"","Y","western digital"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","FAN COOLER CPU","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
